Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Unit,Y2017,Y2017F,Y2018,Y2018F,Y2019,Y2019F,Y2020,Y2020F,Y2021,Y2021F
"102","'364","Iran (Islamic Republic of)","7007","Cost of starchy staples","6226","Value","PPP dollar per person per day","0.444000","E",,,,,,,,
"102","'364","Iran (Islamic Republic of)","7008","Cost of animal source foods","6226","Value","PPP dollar per person per day","0.704000","E",,,,,,,,
"102","'364","Iran (Islamic Republic of)","7009","Cost of legumes, nuts and seeds","6226","Value","PPP dollar per person per day","0.575000","E",,,,,,,,
"102","'364","Iran (Islamic Republic of)","7010","Cost of vegetables","6226","Value","PPP dollar per person per day","0.490000","E",,,,,,,,
"102","'364","Iran (Islamic Republic of)","7011","Cost of fruits","6226","Value","PPP dollar per person per day","0.627000","E",,,,,,,,
"102","'364","Iran (Islamic Republic of)","7012","Cost of oils and fats","6226","Value","PPP dollar per person per day","0.165000","E",,,,,,,,
"102","'364","Iran (Islamic Republic of)","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","%","14.400000","E","16.600000","E","25.700000","E","25.500000","E","30.000000","E"
"102","'364","Iran (Islamic Republic of)","7006","Number of people unable to afford a healthy diet (million)","6132","Value","million No","12.200000","E","14.300000","E","22.200000","E","22.300000","E","26.400000","E"
"103","'368","Iraq","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","PPP dollar per person per day","3.378000","E","3.464000","E","3.534000","E","3.540000","E","3.665000","E"
"103","'368","Iraq","7007","Cost of starchy staples","6226","Value","PPP dollar per person per day","0.639000","E",,,,,,,,
"103","'368","Iraq","7008","Cost of animal source foods","6226","Value","PPP dollar per person per day","0.999000","E",,,,,,,,
"103","'368","Iraq","7009","Cost of legumes, nuts and seeds","6226","Value","PPP dollar per person per day","0.285000","E",,,,,,,,
"103","'368","Iraq","7010","Cost of vegetables","6226","Value","PPP dollar per person per day","0.667000","E",,,,,,,,
"103","'368","Iraq","7011","Cost of fruits","6226","Value","PPP dollar per person per day","0.654000","E",,,,,,,,
"103","'368","Iraq","7012","Cost of oils and fats","6226","Value","PPP dollar per person per day","0.133000","E",,,,,,,,
"103","'368","Iraq","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","%","16.800000","E","16.800000","E","15.500000","E","19.200000","E","18.400000","E"
"103","'368","Iraq","7006","Number of people unable to afford a healthy diet (million)","6132","Value","million No","6.700000","E","6.800000","E","6.400000","E","8.200000","E","8.000000","E"
"104","'372","Ireland","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","PPP dollar per person per day","2.397000","E","2.341000","E","2.340000","E","2.204000","E","2.150000","E"
"104","'372","Ireland","7007","Cost of starchy staples","6226","Value","PPP dollar per person per day","0.326000","E",,,,,,,,
"104","'372","Ireland","7008","Cost of animal source foods","6226","Value","PPP dollar per person per day","0.523000","E",,,,,,,,
"104","'372","Ireland","7009","Cost of legumes, nuts and seeds","6226","Value","PPP dollar per person per day","0.285000","E",,,,,,,,
"104","'372","Ireland","7010","Cost of vegetables","6226","Value","PPP dollar per person per day","0.582000","E",,,,,,,,
"104","'372","Ireland","7011","Cost of fruits","6226","Value","PPP dollar per person per day","0.621000","E",,,,,,,,
"104","'372","Ireland","7012","Cost of oils and fats","6226","Value","PPP dollar per person per day","0.060000","E",,,,,,,,
"104","'372","Ireland","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","%","0.400000","E","0.100000","E","0.100000","E","0.200000","E","0.100000","E"
"104","'372","Ireland","7006","Number of people unable to afford a healthy diet (million)","6132","Value","million No","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E"
"105","'376","Israel","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","PPP dollar per person per day","2.436000","E","2.500000","E","2.482000","E","2.473000","E","2.524000","E"
"105","'376","Israel","7007","Cost of starchy staples","6226","Value","PPP dollar per person per day","0.345000","E",,,,,,,,
"105","'376","Israel","7008","Cost of animal source foods","6226","Value","PPP dollar per person per day","0.842000","E",,,,,,,,
"105","'376","Israel","7009","Cost of legumes, nuts and seeds","6226","Value","PPP dollar per person per day","0.216000","E",,,,,,,,
"105","'376","Israel","7010","Cost of vegetables","6226","Value","PPP dollar per person per day","0.397000","E",,,,,,,,
"105","'376","Israel","7011","Cost of fruits","6226","Value","PPP dollar per person per day","0.562000","E",,,,,,,,
"105","'376","Israel","7012","Cost of oils and fats","6226","Value","PPP dollar per person per day","0.074000","E",,,,,,,,
"105","'376","Israel","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","%","1.900000","E","1.200000","E","1.200000","E","1.200000","E","1.200000","E"
"105","'376","Israel","7006","Number of people unable to afford a healthy diet (million)","6132","Value","million No","0.200000","E","0.100000","E","0.100000","E","0.100000","E","0.100000","E"
"106","'380","Italy","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","PPP dollar per person per day","2.885000","E","2.979000","E","3.121000","E","3.154000","E","3.168000","E"
"106","'380","Italy","7007","Cost of starchy staples","6226","Value","PPP dollar per person per day","0.221000","E",,,,,,,,
"106","'380","Italy","7008","Cost of animal source foods","6226","Value","PPP dollar per person per day","0.778000","E",,,,,,,,
"106","'380","Italy","7009","Cost of legumes, nuts and seeds","6226","Value","PPP dollar per person per day","0.266000","E",,,,,,,,
"106","'380","Italy","7010","Cost of vegetables","6226","Value","PPP dollar per person per day","0.751000","E",,,,,,,,
"106","'380","Italy","7011","Cost of fruits","6226","Value","PPP dollar per person per day","0.812000","E",,,,,,,,
"106","'380","Italy","7012","Cost of oils and fats","6226","Value","PPP dollar per person per day","0.057000","E",,,,,,,,
"106","'380","Italy","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","%","2.800000","E","2.800000","E","2.100000","E","1.800000","E","1.500000","E"
"106","'380","Italy","7006","Number of people unable to afford a healthy diet (million)","6132","Value","million No","1.700000","E","1.700000","E","1.200000","E","1.100000","E","0.900000","E"
"109","'388","Jamaica","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","PPP dollar per person per day","5.975000","E","6.141000","E","6.398000","E","6.681000","E","7.033000","E"
"109","'388","Jamaica","7007","Cost of starchy staples","6226","Value","PPP dollar per person per day","0.684000","E",,,,,,,,
"109","'388","Jamaica","7008","Cost of animal source foods","6226","Value","PPP dollar per person per day","1.144000","E",,,,,,,,
"109","'388","Jamaica","7009","Cost of legumes, nuts and seeds","6226","Value","PPP dollar per person per day","0.454000","E",,,,,,,,
"109","'388","Jamaica","7010","Cost of vegetables","6226","Value","PPP dollar per person per day","1.454000","E",,,,,,,,
"109","'388","Jamaica","7011","Cost of fruits","6226","Value","PPP dollar per person per day","1.997000","E",,,,,,,,
"109","'388","Jamaica","7012","Cost of oils and fats","6226","Value","PPP dollar per person per day","0.242000","E",,,,,,,,
"109","'388","Jamaica","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","%","57.900000","E","57.100000","E","57.900000","E","64.000000","E","62.600000","E"
"109","'388","Jamaica","7006","Number of people unable to afford a healthy diet (million)","6132","Value","million No","1.600000","E","1.600000","E","1.600000","E","1.800000","E","1.800000","E"
"110","'392","Japan","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","PPP dollar per person per day","5.529000","E","5.701000","E","5.565000","E","5.647000","E","5.638000","E"
"110","'392","Japan","7007","Cost of starchy staples","6226","Value","PPP dollar per person per day","1.477000","E",,,,,,,,
"110","'392","Japan","7008","Cost of animal source foods","6226","Value","PPP dollar per person per day","0.887000","E",,,,,,,,
"110","'392","Japan","7009","Cost of legumes, nuts and seeds","6226","Value","PPP dollar per person per day","0.510000","E",,,,,,,,
"110","'392","Japan","7010","Cost of vegetables","6226","Value","PPP dollar per person per day","1.567000","E",,,,,,,,
"110","'392","Japan","7011","Cost of fruits","6226","Value","PPP dollar per person per day","1.003000","E",,,,,,,,
"110","'392","Japan","7012","Cost of oils and fats","6226","Value","PPP dollar per person per day","0.085000","E",,,,,,,,
"110","'392","Japan","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","%","2.700000","E","2.700000","E","2.500000","E","2.700000","E","2.000000","E"
"110","'392","Japan","7006","Number of people unable to afford a healthy diet (million)","6132","Value","million No","3.400000","E","3.400000","E","3.100000","E","3.400000","E","2.500000","E"
"112","'400","Jordan","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","PPP dollar per person per day","3.412000","E","3.454000","E","3.500000","E","3.614000","E","3.737000","E"
"112","'400","Jordan","7007","Cost of starchy staples","6226","Value","PPP dollar per person per day","0.402000","E",,,,,,,,
"112","'400","Jordan","7008","Cost of animal source foods","6226","Value","PPP dollar per person per day","1.288000","E",,,,,,,,
"112","'400","Jordan","7009","Cost of legumes, nuts and seeds","6226","Value","PPP dollar per person per day","0.324000","E",,,,,,,,
"112","'400","Jordan","7010","Cost of vegetables","6226","Value","PPP dollar per person per day","0.667000","E",,,,,,,,
"112","'400","Jordan","7011","Cost of fruits","6226","Value","PPP dollar per person per day","0.604000","E",,,,,,,,
"112","'400","Jordan","7012","Cost of oils and fats","6226","Value","PPP dollar per person per day","0.127000","E",,,,,,,,
"112","'400","Jordan","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","%","6.100000","E","5.700000","E","6.500000","E","7.400000","E","7.100000","E"
"112","'400","Jordan","7006","Number of people unable to afford a healthy diet (million)","6132","Value","million No","0.600000","E","0.600000","E","0.700000","E","0.800000","E","0.800000","E"
"108","'398","Kazakhstan","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","PPP dollar per person per day","2.391000","E","2.426000","E","2.537000","E","2.657000","E","2.852000","E"
"108","'398","Kazakhstan","7007","Cost of starchy staples","6226","Value","PPP dollar per person per day","0.430000","E",,,,,,,,
"108","'398","Kazakhstan","7008","Cost of animal source foods","6226","Value","PPP dollar per person per day","0.672000","E",,,,,,,,
"108","'398","Kazakhstan","7009","Cost of legumes, nuts and seeds","6226","Value","PPP dollar per person per day","0.466000","E",,,,,,,,
"108","'398","Kazakhstan","7010","Cost of vegetables","6226","Value","PPP dollar per person per day","0.344000","E",,,,,,,,
"108","'398","Kazakhstan","7011","Cost of fruits","6226","Value","PPP dollar per person per day","0.356000","E",,,,,,,,
"108","'398","Kazakhstan","7012","Cost of oils and fats","6226","Value","PPP dollar per person per day","0.124000","E",,,,,,,,
"108","'398","Kazakhstan","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","%","2.500000","E","1.700000","E","1.600000","E","2.600000","E","2.300000","E"
"108","'398","Kazakhstan","7006","Number of people unable to afford a healthy diet (million)","6132","Value","million No","0.500000","E","0.300000","E","0.300000","E","0.500000","E","0.400000","E"
"114","'404","Kenya","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","PPP dollar per person per day","2.846000","E","2.823000","E","2.907000","E","2.968000","E","3.189000","E"
"114","'404","Kenya","7007","Cost of starchy staples","6226","Value","PPP dollar per person per day","0.432000","E",,,,,,,,
"114","'404","Kenya","7008","Cost of animal source foods","6226","Value","PPP dollar per person per day","0.935000","E",,,,,,,,
"114","'404","Kenya","7009","Cost of legumes, nuts and seeds","6226","Value","PPP dollar per person per day","0.216000","E",,,,,,,,
"114","'404","Kenya","7010","Cost of vegetables","6226","Value","PPP dollar per person per day","0.515000","E",,,,,,,,
"114","'404","Kenya","7011","Cost of fruits","6226","Value","PPP dollar per person per day","0.569000","E",,,,,,,,
"114","'404","Kenya","7012","Cost of oils and fats","6226","Value","PPP dollar per person per day","0.179000","E",,,,,,,,
